FREQ,TIME_FORMAT,TIME_PERIOD,GEO,UNIT,ISCED11,SEX,AGE,OBS_STATUS,OBS_VALUE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,GEO_DESC,UNIT_DESC,ISCED11_DESC,SEX_DESC,AGE_DESC
A,P1Y,2010,CZ,PC,ED5-8,F,Y15-74,,3,Annual,Annual,Year 2010,No data,Czechia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2011,CZ,PC,ED5-8,F,Y15-74,b,3.2,Annual,Annual,Year 2011,break in time series,Czechia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2012,CZ,PC,ED5-8,F,Y15-74,,3.4,Annual,Annual,Year 2012,No data,Czechia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2013,CZ,PC,ED5-8,F,Y15-74,,3.4,Annual,Annual,Year 2013,No data,Czechia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2014,CZ,PC,ED5-8,F,Y15-74,b,3.4,Annual,Annual,Year 2014,break in time series,Czechia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2000,DE,PC,ED5-8,F,Y15-74,,5.2,Annual,Annual,Year 2000,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2001,DE,PC,ED5-8,F,Y15-74,,4.9,Annual,Annual,Year 2001,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2002,DE,PC,ED5-8,F,Y15-74,,4.8,Annual,Annual,Year 2002,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2003,DE,PC,ED5-8,F,Y15-74,,5.7,Annual,Annual,Year 2003,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2004,DE,PC,ED5-8,F,Y15-74,,5.9,Annual,Annual,Year 2004,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2005,DE,PC,ED5-8,F,Y15-74,b,6,Annual,Annual,Year 2005,break in time series,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2006,DE,PC,ED5-8,F,Y15-74,,5.3,Annual,Annual,Year 2006,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2007,DE,PC,ED5-8,F,Y15-74,,4.5,Annual,Annual,Year 2007,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2008,DE,PC,ED5-8,F,Y15-74,,3.9,Annual,Annual,Year 2008,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2009,DE,PC,ED5-8,F,Y15-74,,3.7,Annual,Annual,Year 2009,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2010,DE,PC,ED5-8,F,Y15-74,b,3.2,Annual,Annual,Year 2010,break in time series,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2011,DE,PC,ED5-8,F,Y15-74,b,2.7,Annual,Annual,Year 2011,break in time series,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2012,DE,PC,ED5-8,F,Y15-74,,2.6,Annual,Annual,Year 2012,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2013,DE,PC,ED5-8,F,Y15-74,,2.6,Annual,Annual,Year 2013,No data,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2014,DE,PC,ED5-8,F,Y15-74,b,2.8,Annual,Annual,Year 2014,break in time series,Germany,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2000,DK,PC,ED5-8,F,Y15-74,,2.6,Annual,Annual,Year 2000,No data,Denmark,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2001,DK,PC,ED5-8,F,Y15-74,,3.2,Annual,Annual,Year 2001,No data,Denmark,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2002,DK,PC,ED5-8,F,Y15-74,,3.5,Annual,Annual,Year 2002,No data,Denmark,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2003,DK,PC,ED5-8,F,Y15-74,b,5.2,Annual,Annual,Year 2003,break in time series,Denmark,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2004,DK,PC,ED5-8,F,Y15-74,,3.7,Annual,Annual,Year 2004,No data,Denmark,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2005,DK,PC,ED5-8,F,Y15-74,b,3.8,Annual,Annual,Year 2005,break in time series,Denmark,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2006,DK,PC,ED5-8,F,Y15-74,,3.8,Annual,Annual,Year 2006,No data,Denmark,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2007,DK,PC,ED5-8,F,Y15-74,b,3.2,Annual,Annual,Year 2007,break in time series,Denmark,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2014,DK,PC,ED5-8,F,Y15-74,b,5,Annual,Annual,Year 2014,break in time series,Denmark,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2000,LV,PC,ED3_4,F,Y15-74,,14.8,Annual,Annual,Year 2000,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2001,LV,PC,ED3_4,F,Y15-74,,13.4,Annual,Annual,Year 2001,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2002,LV,PC,ED3_4,F,Y15-74,b,14,Annual,Annual,Year 2002,break in time series,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2003,LV,PC,ED3_4,F,Y15-74,,12.4,Annual,Annual,Year 2003,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2004,LV,PC,ED3_4,F,Y15-74,,14.1,Annual,Annual,Year 2004,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2005,LV,PC,ED3_4,F,Y15-74,b,10.9,Annual,Annual,Year 2005,break in time series,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2006,LV,PC,ED3_4,F,Y15-74,,6.4,Annual,Annual,Year 2006,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2007,LV,PC,ED3_4,F,Y15-74,,5.6,Annual,Annual,Year 2007,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2008,LV,PC,ED3_4,F,Y15-74,,7.6,Annual,Annual,Year 2008,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2009,LV,PC,ED3_4,F,Y15-74,,16.3,Annual,Annual,Year 2009,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2010,LV,PC,ED3_4,F,Y15-74,,18.4,Annual,Annual,Year 2010,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2011,LV,PC,ED3_4,F,Y15-74,,17,Annual,Annual,Year 2011,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2012,LV,PC,ED3_4,F,Y15-74,,17.5,Annual,Annual,Year 2012,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2013,LV,PC,ED3_4,F,Y15-74,,12.9,Annual,Annual,Year 2013,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2014,LV,PC,ED3_4,F,Y15-74,b,11.1,Annual,Annual,Year 2014,break in time series,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2000,MT,PC,ED3_4,F,Y15-74,u,,Annual,Annual,Year 2000,low reliability,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2001,MT,PC,ED3_4,F,Y15-74,u,,Annual,Annual,Year 2001,low reliability,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2002,MT,PC,ED3_4,F,Y15-74,u,,Annual,Annual,Year 2002,low reliability,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2003,MT,PC,ED3_4,F,Y15-74,u,,Annual,Annual,Year 2003,low reliability,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2004,MT,PC,ED3_4,F,Y15-74,bu,,Annual,Annual,Year 2004,"Break in series, Unreliable data",Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2005,MT,PC,ED3_4,F,Y15-74,b,6.9,Annual,Annual,Year 2005,break in time series,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2006,MT,PC,ED3_4,F,Y15-74,u,6,Annual,Annual,Year 2006,low reliability,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2007,MT,PC,ED3_4,F,Y15-74,u,6.1,Annual,Annual,Year 2007,low reliability,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2008,MT,PC,ED3_4,F,Y15-74,,5,Annual,Annual,Year 2008,No data,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2009,MT,PC,ED3_4,F,Y15-74,,6.2,Annual,Annual,Year 2009,No data,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2010,MT,PC,ED3_4,F,Y15-74,,6.2,Annual,Annual,Year 2010,No data,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2011,MT,PC,ED3_4,F,Y15-74,b,6.2,Annual,Annual,Year 2011,break in time series,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2013,MT,PC,ED3_4,F,Y15-74,,4.1,Annual,Annual,Year 2013,No data,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2014,MT,PC,ED3_4,F,Y15-74,bu,3.2,Annual,Annual,Year 2014,"Break in series, Unreliable data",Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2000,NL,PC,ED3_4,F,Y15-74,,2.6,Annual,Annual,Year 2000,No data,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2001,NL,PC,ED3_4,F,Y15-74,,2,Annual,Annual,Year 2001,No data,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2002,NL,PC,ED3_4,F,Y15-74,,2.3,Annual,Annual,Year 2002,No data,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2003,NL,PC,ED3_4,F,Y15-74,,3.4,Annual,Annual,Year 2003,No data,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2004,NL,PC,ED3_4,F,Y15-74,,4.6,Annual,Annual,Year 2004,No data,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2012,NL,PC,ED3_4,F,Y15-74,,5.9,Annual,Annual,Year 2012,No data,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2013,NL,PC,ED3_4,F,Y15-74,b,7.5,Annual,Annual,Year 2013,break in time series,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2014,NL,PC,ED3_4,F,Y15-74,b,8,Annual,Annual,Year 2014,break in time series,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2000,PL,PC,ED3_4,F,Y15-74,b,20,Annual,Annual,Year 2000,break in time series,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2001,PL,PC,ED3_4,F,Y15-74,b,21.8,Annual,Annual,Year 2001,break in time series,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2002,PL,PC,ED3_4,F,Y15-74,,22.7,Annual,Annual,Year 2002,No data,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2003,PL,PC,ED3_4,F,Y15-74,b,22.3,Annual,Annual,Year 2003,break in time series,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2004,PL,PC,ED3_4,F,Y15-74,b,21.8,Annual,Annual,Year 2004,break in time series,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2005,PL,PC,ED3_4,F,Y15-74,b,21.7,Annual,Annual,Year 2005,break in time series,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2006,PL,PC,ED3_4,F,Y15-74,,17.1,Annual,Annual,Year 2006,No data,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2007,PL,PC,ED3_4,F,Y15-74,,11.7,Annual,Annual,Year 2007,No data,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2008,PL,PC,ED3_4,F,Y15-74,,9,Annual,Annual,Year 2008,No data,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2009,PL,PC,ED3_4,F,Y15-74,,9.8,Annual,Annual,Year 2009,No data,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2010,PL,PC,ED3_4,F,Y15-74,b,11.7,Annual,Annual,Year 2010,break in time series,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2011,PL,PC,ED3_4,F,Y15-74,,12.1,Annual,Annual,Year 2011,No data,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2012,PL,PC,ED3_4,F,Y15-74,,12.9,Annual,Annual,Year 2012,No data,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2013,PL,PC,ED3_4,F,Y15-74,,13.2,Annual,Annual,Year 2013,No data,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2014,PL,PC,ED3_4,F,Y15-74,b,11.7,Annual,Annual,Year 2014,break in time series,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2000,PT,PC,ED3_4,F,Y15-74,,6.6,Annual,Annual,Year 2000,No data,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2000,EL,PC,ED3_4,F,Y15-74,,22.3,Annual,Annual,Year 2000,No data,Greece,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2001,EL,PC,ED3_4,F,Y15-74,b,20.1,Annual,Annual,Year 2001,break in time series,Greece,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2002,EL,PC,ED3_4,F,Y15-74,,20,Annual,Annual,Year 2002,No data,Greece,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2003,EL,PC,ED3_4,F,Y15-74,,18.3,Annual,Annual,Year 2003,No data,Greece,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2004,EL,PC,ED3_4,F,Y15-74,b,18.9,Annual,Annual,Year 2004,break in time series,Greece,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2005,EL,PC,ED3_4,F,Y15-74,b,18.4,Annual,Annual,Year 2005,break in time series,Greece,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2006,EL,PC,ED3_4,F,Y15-74,,16.3,Annual,Annual,Year 2006,No data,Greece,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2003,PT,PC,ED3_4,F,Y15-74,,8,Annual,Annual,Year 2003,No data,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2004,PT,PC,ED3_4,F,Y15-74,b,7.2,Annual,Annual,Year 2004,break in time series,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2005,PT,PC,ED3_4,F,Y15-74,b,9.3,Annual,Annual,Year 2005,break in time series,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2006,PT,PC,ED3_4,F,Y15-74,,9.2,Annual,Annual,Year 2006,No data,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2007,PT,PC,ED3_4,F,Y15-74,,9.3,Annual,Annual,Year 2007,No data,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2008,PT,PC,ED3_4,F,Y15-74,,9.3,Annual,Annual,Year 2008,No data,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2009,PT,PC,ED3_4,F,Y15-74,,11.2,Annual,Annual,Year 2009,No data,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2010,PT,PC,ED3_4,F,Y15-74,,13.3,Annual,Annual,Year 2010,No data,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2011,PT,PC,ED3_4,F,Y15-74,b,14.5,Annual,Annual,Year 2011,break in time series,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2012,PT,PC,ED3_4,F,Y15-74,,18.8,Annual,Annual,Year 2012,No data,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2013,PT,PC,ED3_4,F,Y15-74,,19.1,Annual,Annual,Year 2013,No data,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2014,PT,PC,ED3_4,F,Y15-74,b,16.8,Annual,Annual,Year 2014,break in time series,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2000,RO,PC,ED3_4,F,Y15-74,,9.5,Annual,Annual,Year 2000,No data,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2001,RO,PC,ED3_4,F,Y15-74,,8.9,Annual,Annual,Year 2001,No data,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2002,RO,PC,ED3_4,F,Y15-74,b,10.5,Annual,Annual,Year 2002,break in time series,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2003,RO,PC,ED3_4,F,Y15-74,b,8.3,Annual,Annual,Year 2003,break in time series,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2004,RO,PC,ED3_4,F,Y15-74,,7.3,Annual,Annual,Year 2004,No data,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2005,RO,PC,ED3_4,F,Y15-74,b,7.7,Annual,Annual,Year 2005,break in time series,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2006,RO,PC,ED3_4,F,Y15-74,,7.1,Annual,Annual,Year 2006,No data,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2007,RO,PC,ED3_4,F,Y15-74,,6.3,Annual,Annual,Year 2007,No data,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2008,RO,PC,ED3_4,F,Y15-74,,5.5,Annual,Annual,Year 2008,No data,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2009,RO,PC,ED3_4,F,Y15-74,,6.8,Annual,Annual,Year 2009,No data,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2010,RO,PC,ED3_4,F,Y15-74,b,7.7,Annual,Annual,Year 2010,break in time series,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2011,RO,PC,ED3_4,F,Y15-74,,7.9,Annual,Annual,Year 2011,No data,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2012,RO,PC,ED3_4,F,Y15-74,,7.3,Annual,Annual,Year 2012,No data,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2000,UK,PC,TOTAL,F,Y15-74,,4.9,Annual,Annual,Year 2000,No data,United Kingdom,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2001,UK,PC,TOTAL,F,Y15-74,,4.1,Annual,Annual,Year 2001,No data,United Kingdom,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2002,UK,PC,TOTAL,F,Y15-74,,4.4,Annual,Annual,Year 2002,No data,United Kingdom,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2003,UK,PC,TOTAL,F,Y15-74,,4.1,Annual,Annual,Year 2003,No data,United Kingdom,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2006,UK,PC,TOTAL,F,Y15-74,,5,Annual,Annual,Year 2006,No data,United Kingdom,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2009,UK,PC,TOTAL,F,Y15-74,,6.4,Annual,Annual,Year 2009,No data,United Kingdom,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2012,UK,PC,TOTAL,F,Y15-74,,7.4,Annual,Annual,Year 2012,No data,United Kingdom,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2013,UK,PC,TOTAL,F,Y15-74,,7.1,Annual,Annual,Year 2013,No data,United Kingdom,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
